Data values,Data values_sort,Data description,Data description_reference,Data description_sort,Data description_hierarchy,Area code,Area code_reference,Area code_sort,Area code_hierarchy,Area name,Area name_reference,Area name_sort,Area name_hierarchy,Domain,Domain_reference,Domain_sort,Domain_hierarchy,Notes
5,5,Group,Group,5,,W01000203,W01000203,186,,Llanarmon-yn-Ial and Llandegla,W01000203,186,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000203,W01000203,186,,Llanarmon-yn-Ial and Llandegla,W01000203,186,W06000004,Health,heal,4,,
5,5,Group,Group,5,,W01000203,W01000203,186,,Llanarmon-yn-Ial and Llandegla,W01000203,186,W06000004,Education,educ,5,,
1,1,Group,Group,5,,W01000203,W01000203,186,,Llanarmon-yn-Ial and Llandegla,W01000203,186,W06000004,Access to services,ats,6,,
2,2,Group,Group,5,,W01000203,W01000203,186,,Llanarmon-yn-Ial and Llandegla,W01000203,186,W06000004,Housing,hous,7,,
5,5,Group,Group,5,,W01000203,W01000203,186,,Llanarmon-yn-Ial and Llandegla,W01000203,186,W06000004,Community safety,cs,8,,
5,5,Group,Group,5,,W01000203,W01000203,186,,Llanarmon-yn-Ial and Llandegla,W01000203,186,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000204,W01000204,187,,Llanbedr Dyffryn Clwyd and Llangynhafal,W01000204,187,W06000004,WIMD,wimd,1,,
5,5,Group,Group,5,,W01000204,W01000204,187,,Llanbedr Dyffryn Clwyd and Llangynhafal,W01000204,187,W06000004,Income,inc,2,,
5,5,Group,Group,5,,W01000204,W01000204,187,,Llanbedr Dyffryn Clwyd and Llangynhafal,W01000204,187,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000204,W01000204,187,,Llanbedr Dyffryn Clwyd and Llangynhafal,W01000204,187,W06000004,Health,heal,4,,
5,5,Group,Group,5,,W01000204,W01000204,187,,Llanbedr Dyffryn Clwyd and Llangynhafal,W01000204,187,W06000004,Education,educ,5,,
2,2,Group,Group,5,,W01000204,W01000204,187,,Llanbedr Dyffryn Clwyd and Llangynhafal,W01000204,187,W06000004,Access to services,ats,6,,
3,3,Group,Group,5,,W01000204,W01000204,187,,Llanbedr Dyffryn Clwyd and Llangynhafal,W01000204,187,W06000004,Housing,hous,7,,
5,5,Group,Group,5,,W01000204,W01000204,187,,Llanbedr Dyffryn Clwyd and Llangynhafal,W01000204,187,W06000004,Community safety,cs,8,,
5,5,Group,Group,5,,W01000204,W01000204,187,,Llanbedr Dyffryn Clwyd and Llangynhafal,W01000204,187,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000205,W01000205,188,,Llandrillo,W01000205,188,W06000004,WIMD,wimd,1,,
5,5,Group,Group,5,,W01000205,W01000205,188,,Llandrillo,W01000205,188,W06000004,Income,inc,2,,
5,5,Group,Group,5,,W01000205,W01000205,188,,Llandrillo,W01000205,188,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000205,W01000205,188,,Llandrillo,W01000205,188,W06000004,Health,heal,4,,
5,5,Group,Group,5,,W01000205,W01000205,188,,Llandrillo,W01000205,188,W06000004,Education,educ,5,,
1,1,Group,Group,5,,W01000205,W01000205,188,,Llandrillo,W01000205,188,W06000004,Access to services,ats,6,,
3,3,Group,Group,5,,W01000205,W01000205,188,,Llandrillo,W01000205,188,W06000004,Housing,hous,7,,
5,5,Group,Group,5,,W01000205,W01000205,188,,Llandrillo,W01000205,188,W06000004,Community safety,cs,8,,
4,4,Group,Group,5,,W01000205,W01000205,188,,Llandrillo,W01000205,188,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000206,W01000206,189,,Llandyrnog,W01000206,189,W06000004,WIMD,wimd,1,,
5,5,Group,Group,5,,W01000206,W01000206,189,,Llandyrnog,W01000206,189,W06000004,Income,inc,2,,
5,5,Group,Group,5,,W01000206,W01000206,189,,Llandyrnog,W01000206,189,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000206,W01000206,189,,Llandyrnog,W01000206,189,W06000004,Health,heal,4,,
5,5,Group,Group,5,,W01000206,W01000206,189,,Llandyrnog,W01000206,189,W06000004,Education,educ,5,,
2,2,Group,Group,5,,W01000206,W01000206,189,,Llandyrnog,W01000206,189,W06000004,Access to services,ats,6,,
2,2,Group,Group,5,,W01000206,W01000206,189,,Llandyrnog,W01000206,189,W06000004,Housing,hous,7,,
5,5,Group,Group,5,,W01000206,W01000206,189,,Llandyrnog,W01000206,189,W06000004,Community safety,cs,8,,
5,5,Group,Group,5,,W01000206,W01000206,189,,Llandyrnog,W01000206,189,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000207,W01000207,190,,Llanfair Dyffryn Clwyd Gwyddelwern,W01000207,190,W06000004,WIMD,wimd,1,,
5,5,Group,Group,5,,W01000207,W01000207,190,,Llanfair Dyffryn Clwyd Gwyddelwern,W01000207,190,W06000004,Income,inc,2,,
5,5,Group,Group,5,,W01000207,W01000207,190,,Llanfair Dyffryn Clwyd Gwyddelwern,W01000207,190,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000207,W01000207,190,,Llanfair Dyffryn Clwyd Gwyddelwern,W01000207,190,W06000004,Health,heal,4,,
5,5,Group,Group,5,,W01000207,W01000207,190,,Llanfair Dyffryn Clwyd Gwyddelwern,W01000207,190,W06000004,Education,educ,5,,
1,1,Group,Group,5,,W01000207,W01000207,190,,Llanfair Dyffryn Clwyd Gwyddelwern,W01000207,190,W06000004,Access to services,ats,6,,
1,1,Group,Group,5,,W01000207,W01000207,190,,Llanfair Dyffryn Clwyd Gwyddelwern,W01000207,190,W06000004,Housing,hous,7,,
5,5,Group,Group,5,,W01000207,W01000207,190,,Llanfair Dyffryn Clwyd Gwyddelwern,W01000207,190,W06000004,Community safety,cs,8,,
5,5,Group,Group,5,,W01000207,W01000207,190,,Llanfair Dyffryn Clwyd Gwyddelwern,W01000207,190,W06000004,Physical environment,pe,9,,
4,4,Group,Group,5,,W01000208,W01000208,191,,Llangollen 1,W01000208,191,W06000004,WIMD,wimd,1,,
5,5,Group,Group,5,,W01000208,W01000208,191,,Llangollen 1,W01000208,191,W06000004,Income,inc,2,,
5,5,Group,Group,5,,W01000208,W01000208,191,,Llangollen 1,W01000208,191,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000208,W01000208,191,,Llangollen 1,W01000208,191,W06000004,Health,heal,4,,
5,5,Group,Group,5,,W01000208,W01000208,191,,Llangollen 1,W01000208,191,W06000004,Education,educ,5,,
1,1,Group,Group,5,,W01000208,W01000208,191,,Llangollen 1,W01000208,191,W06000004,Access to services,ats,6,,
2,2,Group,Group,5,,W01000208,W01000208,191,,Llangollen 1,W01000208,191,W06000004,Housing,hous,7,,
3,3,Group,Group,5,,W01000208,W01000208,191,,Llangollen 1,W01000208,191,W06000004,Community safety,cs,8,,
4,4,Group,Group,5,,W01000208,W01000208,191,,Llangollen 1,W01000208,191,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000209,W01000209,192,,Llangollen 2,W01000209,192,W06000004,WIMD,wimd,1,,
4,4,Group,Group,5,,W01000209,W01000209,192,,Llangollen 2,W01000209,192,W06000004,Income,inc,2,,
4,4,Group,Group,5,,W01000209,W01000209,192,,Llangollen 2,W01000209,192,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000209,W01000209,192,,Llangollen 2,W01000209,192,W06000004,Health,heal,4,,
4,4,Group,Group,5,,W01000209,W01000209,192,,Llangollen 2,W01000209,192,W06000004,Education,educ,5,,
4,4,Group,Group,5,,W01000209,W01000209,192,,Llangollen 2,W01000209,192,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000209,W01000209,192,,Llangollen 2,W01000209,192,W06000004,Housing,hous,7,,
4,4,Group,Group,5,,W01000209,W01000209,192,,Llangollen 2,W01000209,192,W06000004,Community safety,cs,8,,
5,5,Group,Group,5,,W01000209,W01000209,192,,Llangollen 2,W01000209,192,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000210,W01000210,193,,Llangollen 3,W01000210,193,W06000004,WIMD,wimd,1,,
5,5,Group,Group,5,,W01000210,W01000210,193,,Llangollen 3,W01000210,193,W06000004,Income,inc,2,,
5,5,Group,Group,5,,W01000210,W01000210,193,,Llangollen 3,W01000210,193,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000210,W01000210,193,,Llangollen 3,W01000210,193,W06000004,Health,heal,4,,
5,5,Group,Group,5,,W01000210,W01000210,193,,Llangollen 3,W01000210,193,W06000004,Education,educ,5,,
3,3,Group,Group,5,,W01000210,W01000210,193,,Llangollen 3,W01000210,193,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000210,W01000210,193,,Llangollen 3,W01000210,193,W06000004,Housing,hous,7,,
4,4,Group,Group,5,,W01000210,W01000210,193,,Llangollen 3,W01000210,193,W06000004,Community safety,cs,8,,
5,5,Group,Group,5,,W01000210,W01000210,193,,Llangollen 3,W01000210,193,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000211,W01000211,194,,Llanrhaeadr-yng-Nghinmeirch,W01000211,194,W06000004,WIMD,wimd,1,,
5,5,Group,Group,5,,W01000211,W01000211,194,,Llanrhaeadr-yng-Nghinmeirch,W01000211,194,W06000004,Income,inc,2,,
5,5,Group,Group,5,,W01000211,W01000211,194,,Llanrhaeadr-yng-Nghinmeirch,W01000211,194,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000211,W01000211,194,,Llanrhaeadr-yng-Nghinmeirch,W01000211,194,W06000004,Health,heal,4,,
5,5,Group,Group,5,,W01000211,W01000211,194,,Llanrhaeadr-yng-Nghinmeirch,W01000211,194,W06000004,Education,educ,5,,
1,1,Group,Group,5,,W01000211,W01000211,194,,Llanrhaeadr-yng-Nghinmeirch,W01000211,194,W06000004,Access to services,ats,6,,
1,1,Group,Group,5,,W01000211,W01000211,194,,Llanrhaeadr-yng-Nghinmeirch,W01000211,194,W06000004,Housing,hous,7,,
5,5,Group,Group,5,,W01000211,W01000211,194,,Llanrhaeadr-yng-Nghinmeirch,W01000211,194,W06000004,Community safety,cs,8,,
4,4,Group,Group,5,,W01000211,W01000211,194,,Llanrhaeadr-yng-Nghinmeirch,W01000211,194,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000212,W01000212,195,,Prestatyn Central 1,W01000212,195,W06000004,WIMD,wimd,1,,
5,5,Group,Group,5,,W01000212,W01000212,195,,Prestatyn Central 1,W01000212,195,W06000004,Income,inc,2,,
5,5,Group,Group,5,,W01000212,W01000212,195,,Prestatyn Central 1,W01000212,195,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000212,W01000212,195,,Prestatyn Central 1,W01000212,195,W06000004,Health,heal,4,,
5,5,Group,Group,5,,W01000212,W01000212,195,,Prestatyn Central 1,W01000212,195,W06000004,Education,educ,5,,
5,5,Group,Group,5,,W01000212,W01000212,195,,Prestatyn Central 1,W01000212,195,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000212,W01000212,195,,Prestatyn Central 1,W01000212,195,W06000004,Housing,hous,7,,
5,5,Group,Group,5,,W01000212,W01000212,195,,Prestatyn Central 1,W01000212,195,W06000004,Community safety,cs,8,,
5,5,Group,Group,5,,W01000212,W01000212,195,,Prestatyn Central 1,W01000212,195,W06000004,Physical environment,pe,9,,
2,2,Group,Group,5,,W01000213,W01000213,196,,Prestatyn Central 2,W01000213,196,W06000004,WIMD,wimd,1,,
1,1,Group,Group,5,,W01000213,W01000213,196,,Prestatyn Central 2,W01000213,196,W06000004,Income,inc,2,,
2,2,Group,Group,5,,W01000213,W01000213,196,,Prestatyn Central 2,W01000213,196,W06000004,Employment,emp,3,,
2,2,Group,Group,5,,W01000213,W01000213,196,,Prestatyn Central 2,W01000213,196,W06000004,Health,heal,4,,
2,2,Group,Group,5,,W01000213,W01000213,196,,Prestatyn Central 2,W01000213,196,W06000004,Education,educ,5,,
5,5,Group,Group,5,,W01000213,W01000213,196,,Prestatyn Central 2,W01000213,196,W06000004,Access to services,ats,6,,
4,4,Group,Group,5,,W01000213,W01000213,196,,Prestatyn Central 2,W01000213,196,W06000004,Housing,hous,7,,
1,1,Group,Group,5,,W01000213,W01000213,196,,Prestatyn Central 2,W01000213,196,W06000004,Community safety,cs,8,,
5,5,Group,Group,5,,W01000213,W01000213,196,,Prestatyn Central 2,W01000213,196,W06000004,Physical environment,pe,9,,
4,4,Group,Group,5,,W01000214,W01000214,197,,Prestatyn East 1,W01000214,197,W06000004,WIMD,wimd,1,,
4,4,Group,Group,5,,W01000214,W01000214,197,,Prestatyn East 1,W01000214,197,W06000004,Income,inc,2,,
4,4,Group,Group,5,,W01000214,W01000214,197,,Prestatyn East 1,W01000214,197,W06000004,Employment,emp,3,,
2,2,Group,Group,5,,W01000214,W01000214,197,,Prestatyn East 1,W01000214,197,W06000004,Health,heal,4,,
4,4,Group,Group,5,,W01000214,W01000214,197,,Prestatyn East 1,W01000214,197,W06000004,Education,educ,5,,
5,5,Group,Group,5,,W01000214,W01000214,197,,Prestatyn East 1,W01000214,197,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000214,W01000214,197,,Prestatyn East 1,W01000214,197,W06000004,Housing,hous,7,,
1,1,Group,Group,5,,W01000214,W01000214,197,,Prestatyn East 1,W01000214,197,W06000004,Community safety,cs,8,,
4,4,Group,Group,5,,W01000214,W01000214,197,,Prestatyn East 1,W01000214,197,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000215,W01000215,198,,Prestatyn East 2,W01000215,198,W06000004,WIMD,wimd,1,,
5,5,Group,Group,5,,W01000215,W01000215,198,,Prestatyn East 2,W01000215,198,W06000004,Income,inc,2,,
5,5,Group,Group,5,,W01000215,W01000215,198,,Prestatyn East 2,W01000215,198,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000215,W01000215,198,,Prestatyn East 2,W01000215,198,W06000004,Health,heal,4,,
5,5,Group,Group,5,,W01000215,W01000215,198,,Prestatyn East 2,W01000215,198,W06000004,Education,educ,5,,
5,5,Group,Group,5,,W01000215,W01000215,198,,Prestatyn East 2,W01000215,198,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000215,W01000215,198,,Prestatyn East 2,W01000215,198,W06000004,Housing,hous,7,,
5,5,Group,Group,5,,W01000215,W01000215,198,,Prestatyn East 2,W01000215,198,W06000004,Community safety,cs,8,,
5,5,Group,Group,5,,W01000215,W01000215,198,,Prestatyn East 2,W01000215,198,W06000004,Physical environment,pe,9,,
3,3,Group,Group,5,,W01000216,W01000216,199,,Prestatyn East 3,W01000216,199,W06000004,WIMD,wimd,1,,
3,3,Group,Group,5,,W01000216,W01000216,199,,Prestatyn East 3,W01000216,199,W06000004,Income,inc,2,,
3,3,Group,Group,5,,W01000216,W01000216,199,,Prestatyn East 3,W01000216,199,W06000004,Employment,emp,3,,
2,2,Group,Group,5,,W01000216,W01000216,199,,Prestatyn East 3,W01000216,199,W06000004,Health,heal,4,,
4,4,Group,Group,5,,W01000216,W01000216,199,,Prestatyn East 3,W01000216,199,W06000004,Education,educ,5,,
5,5,Group,Group,5,,W01000216,W01000216,199,,Prestatyn East 3,W01000216,199,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000216,W01000216,199,,Prestatyn East 3,W01000216,199,W06000004,Housing,hous,7,,
1,1,Group,Group,5,,W01000216,W01000216,199,,Prestatyn East 3,W01000216,199,W06000004,Community safety,cs,8,,
5,5,Group,Group,5,,W01000216,W01000216,199,,Prestatyn East 3,W01000216,199,W06000004,Physical environment,pe,9,,
4,4,Group,Group,5,,W01000217,W01000217,200,,Prestatyn Meliden,W01000217,200,W06000004,WIMD,wimd,1,,
4,4,Group,Group,5,,W01000217,W01000217,200,,Prestatyn Meliden,W01000217,200,W06000004,Income,inc,2,,
4,4,Group,Group,5,,W01000217,W01000217,200,,Prestatyn Meliden,W01000217,200,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000217,W01000217,200,,Prestatyn Meliden,W01000217,200,W06000004,Health,heal,4,,
4,4,Group,Group,5,,W01000217,W01000217,200,,Prestatyn Meliden,W01000217,200,W06000004,Education,educ,5,,
5,5,Group,Group,5,,W01000217,W01000217,200,,Prestatyn Meliden,W01000217,200,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000217,W01000217,200,,Prestatyn Meliden,W01000217,200,W06000004,Housing,hous,7,,
4,4,Group,Group,5,,W01000217,W01000217,200,,Prestatyn Meliden,W01000217,200,W06000004,Community safety,cs,8,,
5,5,Group,Group,5,,W01000217,W01000217,200,,Prestatyn Meliden,W01000217,200,W06000004,Physical environment,pe,9,,
4,4,Group,Group,5,,W01000218,W01000218,201,,Prestatyn North 1,W01000218,201,W06000004,WIMD,wimd,1,,
4,4,Group,Group,5,,W01000218,W01000218,201,,Prestatyn North 1,W01000218,201,W06000004,Income,inc,2,,
3,3,Group,Group,5,,W01000218,W01000218,201,,Prestatyn North 1,W01000218,201,W06000004,Employment,emp,3,,
4,4,Group,Group,5,,W01000218,W01000218,201,,Prestatyn North 1,W01000218,201,W06000004,Health,heal,4,,
4,4,Group,Group,5,,W01000218,W01000218,201,,Prestatyn North 1,W01000218,201,W06000004,Education,educ,5,,
5,5,Group,Group,5,,W01000218,W01000218,201,,Prestatyn North 1,W01000218,201,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000218,W01000218,201,,Prestatyn North 1,W01000218,201,W06000004,Housing,hous,7,,
2,2,Group,Group,5,,W01000218,W01000218,201,,Prestatyn North 1,W01000218,201,W06000004,Community safety,cs,8,,
2,2,Group,Group,5,,W01000218,W01000218,201,,Prestatyn North 1,W01000218,201,W06000004,Physical environment,pe,9,,
4,4,Group,Group,5,,W01000219,W01000219,202,,Prestatyn North 2,W01000219,202,W06000004,WIMD,wimd,1,,
4,4,Group,Group,5,,W01000219,W01000219,202,,Prestatyn North 2,W01000219,202,W06000004,Income,inc,2,,
4,4,Group,Group,5,,W01000219,W01000219,202,,Prestatyn North 2,W01000219,202,W06000004,Employment,emp,3,,
4,4,Group,Group,5,,W01000219,W01000219,202,,Prestatyn North 2,W01000219,202,W06000004,Health,heal,4,,
4,4,Group,Group,5,,W01000219,W01000219,202,,Prestatyn North 2,W01000219,202,W06000004,Education,educ,5,,
5,5,Group,Group,5,,W01000219,W01000219,202,,Prestatyn North 2,W01000219,202,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000219,W01000219,202,,Prestatyn North 2,W01000219,202,W06000004,Housing,hous,7,,
4,4,Group,Group,5,,W01000219,W01000219,202,,Prestatyn North 2,W01000219,202,W06000004,Community safety,cs,8,,
4,4,Group,Group,5,,W01000219,W01000219,202,,Prestatyn North 2,W01000219,202,W06000004,Physical environment,pe,9,,
4,4,Group,Group,5,,W01000220,W01000220,203,,Prestatyn North 3,W01000220,203,W06000004,WIMD,wimd,1,,
5,5,Group,Group,5,,W01000220,W01000220,203,,Prestatyn North 3,W01000220,203,W06000004,Income,inc,2,,
4,4,Group,Group,5,,W01000220,W01000220,203,,Prestatyn North 3,W01000220,203,W06000004,Employment,emp,3,,
3,3,Group,Group,5,,W01000220,W01000220,203,,Prestatyn North 3,W01000220,203,W06000004,Health,heal,4,,
4,4,Group,Group,5,,W01000220,W01000220,203,,Prestatyn North 3,W01000220,203,W06000004,Education,educ,5,,
4,4,Group,Group,5,,W01000220,W01000220,203,,Prestatyn North 3,W01000220,203,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000220,W01000220,203,,Prestatyn North 3,W01000220,203,W06000004,Housing,hous,7,,
4,4,Group,Group,5,,W01000220,W01000220,203,,Prestatyn North 3,W01000220,203,W06000004,Community safety,cs,8,,
4,4,Group,Group,5,,W01000220,W01000220,203,,Prestatyn North 3,W01000220,203,W06000004,Physical environment,pe,9,,
4,4,Group,Group,5,,W01000221,W01000221,204,,Prestatyn South West 1,W01000221,204,W06000004,WIMD,wimd,1,,
4,4,Group,Group,5,,W01000221,W01000221,204,,Prestatyn South West 1,W01000221,204,W06000004,Income,inc,2,,
4,4,Group,Group,5,,W01000221,W01000221,204,,Prestatyn South West 1,W01000221,204,W06000004,Employment,emp,3,,
4,4,Group,Group,5,,W01000221,W01000221,204,,Prestatyn South West 1,W01000221,204,W06000004,Health,heal,4,,
3,3,Group,Group,5,,W01000221,W01000221,204,,Prestatyn South West 1,W01000221,204,W06000004,Education,educ,5,,
4,4,Group,Group,5,,W01000221,W01000221,204,,Prestatyn South West 1,W01000221,204,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000221,W01000221,204,,Prestatyn South West 1,W01000221,204,W06000004,Housing,hous,7,,
3,3,Group,Group,5,,W01000221,W01000221,204,,Prestatyn South West 1,W01000221,204,W06000004,Community safety,cs,8,,
4,4,Group,Group,5,,W01000221,W01000221,204,,Prestatyn South West 1,W01000221,204,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000222,W01000222,205,,Prestatyn South West 2,W01000222,205,W06000004,WIMD,wimd,1,,
5,5,Group,Group,5,,W01000222,W01000222,205,,Prestatyn South West 2,W01000222,205,W06000004,Income,inc,2,,
4,4,Group,Group,5,,W01000222,W01000222,205,,Prestatyn South West 2,W01000222,205,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000222,W01000222,205,,Prestatyn South West 2,W01000222,205,W06000004,Health,heal,4,,
5,5,Group,Group,5,,W01000222,W01000222,205,,Prestatyn South West 2,W01000222,205,W06000004,Education,educ,5,,
4,4,Group,Group,5,,W01000222,W01000222,205,,Prestatyn South West 2,W01000222,205,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000222,W01000222,205,,Prestatyn South West 2,W01000222,205,W06000004,Housing,hous,7,,
5,5,Group,Group,5,,W01000222,W01000222,205,,Prestatyn South West 2,W01000222,205,W06000004,Community safety,cs,8,,
1,1,Group,Group,5,,W01000222,W01000222,205,,Prestatyn South West 2,W01000222,205,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000223,W01000223,206,,Rhuddlan 1,W01000223,206,W06000004,WIMD,wimd,1,,
5,5,Group,Group,5,,W01000223,W01000223,206,,Rhuddlan 1,W01000223,206,W06000004,Income,inc,2,,
5,5,Group,Group,5,,W01000223,W01000223,206,,Rhuddlan 1,W01000223,206,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000223,W01000223,206,,Rhuddlan 1,W01000223,206,W06000004,Health,heal,4,,
4,4,Group,Group,5,,W01000223,W01000223,206,,Rhuddlan 1,W01000223,206,W06000004,Education,educ,5,,
5,5,Group,Group,5,,W01000223,W01000223,206,,Rhuddlan 1,W01000223,206,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000223,W01000223,206,,Rhuddlan 1,W01000223,206,W06000004,Housing,hous,7,,
4,4,Group,Group,5,,W01000223,W01000223,206,,Rhuddlan 1,W01000223,206,W06000004,Community safety,cs,8,,
4,4,Group,Group,5,,W01000223,W01000223,206,,Rhuddlan 1,W01000223,206,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000224,W01000224,207,,Rhuddlan 2,W01000224,207,W06000004,WIMD,wimd,1,,
4,4,Group,Group,5,,W01000224,W01000224,207,,Rhuddlan 2,W01000224,207,W06000004,Income,inc,2,,
5,5,Group,Group,5,,W01000224,W01000224,207,,Rhuddlan 2,W01000224,207,W06000004,Employment,emp,3,,
5,5,Group,Group,5,,W01000224,W01000224,207,,Rhuddlan 2,W01000224,207,W06000004,Health,heal,4,,
4,4,Group,Group,5,,W01000224,W01000224,207,,Rhuddlan 2,W01000224,207,W06000004,Education,educ,5,,
5,5,Group,Group,5,,W01000224,W01000224,207,,Rhuddlan 2,W01000224,207,W06000004,Access to services,ats,6,,
5,5,Group,Group,5,,W01000224,W01000224,207,,Rhuddlan 2,W01000224,207,W06000004,Housing,hous,7,,
5,5,Group,Group,5,,W01000224,W01000224,207,,Rhuddlan 2,W01000224,207,W06000004,Community safety,cs,8,,
5,5,Group,Group,5,,W01000224,W01000224,207,,Rhuddlan 2,W01000224,207,W06000004,Physical environment,pe,9,,
5,5,Group,Group,5,,W01000225,W01000225,208,,Rhuddlan 3,W01000225,208,W06000004,WIMD,wimd,1,,
4,4,Group,Group,5,,W01000225,W01000225,208,,Rhuddlan 3,W01000225,208,W06000004,Income,inc,2,,
4,4,Group,Group,5,,W01000225,W01000225,208,,Rhuddlan 3,W01000225,208,W06000004,Employment,emp,3,,
4,4,Group,Group,5,,W01000225,W01000225,208,,Rhuddlan 3,W01000225,208,W06000004,Health,heal,4,,
